Timestamp,Server_ID,CPU_Usage(%),Memory_Usage(%),Disk_IO(MB/s),Network_In(MB/s),Network_Out(MB/s),Unnamed: 7,Latency(ms),Request_Count,Security_Alerts,Anomaly_Score,Alert_Triggered,Mitigation_Suggestion,Resource_Utilization,Anomaly_Type,IP_Address
06:58.8,Server_979,55.15015648,58.57684326,875.1505923,419.2490094,218.2018067,,31.40999972,8680,5,0.961074601,1,Investigate Security Breach,high,None,116.154.8.106
01:58.8,Server_229,55.16259832,84.24434207,304.8666097,483.2568581,164.2392496,,152.1640563,4951,4,0.981906676,1,None,medium,Memory Leak,72.68.226.17
56:58.8,Server_979,77.36500571,70.25303908,885.7553314,111.4518538,313.2670096,,150.7002069,3954,2,0.090544628,0,Restart Service,medium,CPU Spike,196.178.121.218
51:58.8,Server_609,39.08579643,25.19728349,928.3425655,442.9819901,72.88062592,,96.63779629,4541,2,0.84899033,1,Investigate Security Breach,high,CPU Spike,157.240.163.156
46:58.8,Server_367,73.09581278,87.42823292,154.1548323,92.23932223,486.9125792,,78.48712233,9559,1,0.007031819,0,Increase Resources,low,Security Breach,239.142.211.128
41:58.8,Server_528,59.91872468,13.29072575,595.0588562,250.8259624,113.9252632,,180.7865103,6469,3,0.081673756,0,Restart Service,high,None,139.56.77.162
36:58.8,Server_791,96.37531343,47.62059675,464.6404968,153.3728395,310.204585,,75.98466981,1638,4,0.32804719,0,Investigate Security Breach,medium,Memory Leak,202.188.31.169
31:58.8,Server_647,41.60206797,27.71976543,431.8854681,103.9992353,206.8793042,,59.75901004,6736,3,0.649109651,0,None,low,None,230.76.23.138
26:58.8,Server_538,90.6155641,56.06776515,719.5879246,380.2868238,14.80287471,,150.9054203,4941,4,0.070483082,0,Increase Resources,low,None,206.219.214.144
21:58.8,Server_864,82.96104199,33.50471005,173.0899422,405.2354306,114.1490038,,40.05134521,4419,4,0.176954867,0,Investigate Security Breach,medium,DDoS Attack,254.37.213.225
16:58.8,Server_524,65.57810704,73.66849463,828.9485186,420.9224281,280.075488,,133.0797561,8425,1,0.780978382,1,Investigate Security Breach,low,None,68.33.15.226
11:58.8,Server_72,67.17887434,94.00727661,75.26945622,14.15498362,181.0644682,,162.4171026,2653,1,0.893190004,1,None,high,DDoS Attack,75.127.68.15
06:58.8,Server_645,13.04174379,72.36354793,599.3858189,425.4426003,419.8129844,,144.1105764,1292,5,0.334261432,0,Increase Resources,medium,DDoS Attack,195.9.42.168
01:58.8,Server_106,95.27133753,38.75448484,264.0919995,35.21181083,339.7529941,,73.45066332,3885,2,0.781346096,1,Investigate Security Breach,low,None,41.151.157.107
56:58.8,Server_732,15.15892603,62.00664636,684.0954732,229.7237092,86.75183074,,136.4703863,4770,2,0.661057139,0,Restart Service,low,Security Breach,247.237.67.165
51:58.8,Server_885,58.50716433,89.40997872,549.1602991,95.88832969,468.2610047,,92.2355091,7211,5,0.883893023,1,None,low,DDoS Attack,253.105.148.142
46:58.8,Server_965,36.35672604,30.65269703,999.7646194,454.2902904,128.2859722,,101.1884618,5595,0,0.695121797,0,Increase Resources,low,DDoS Attack,236.11.220.71
41:58.8,Server_689,45.83593794,16.22945256,869.2064143,292.5922881,39.75847625,,147.8232206,3191,0,0.923099047,1,Increase Resources,low,Memory Leak,25.127.238.216
36:58.8,Server_282,62.96738603,17.42257892,369.8011048,239.5429813,248.1816422,,132.1279428,2208,2,0.068272672,0,Increase Resources,low,DDoS Attack,243.93.17.234
31:58.8,Server_133,91.3408809,52.01103598,552.0583076,227.6469491,224.5334958,,65.27299992,254,2,0.25458929,0,Monitor,medium,Memory Leak,36.205.222.88
26:58.8,Server_534,48.46887674,74.55294481,351.9214483,208.1754123,250.616062,,56.65503792,1689,4,0.684692401,0,Restart Service,high,CPU Spike,202.251.159.233
21:58.8,Server_975,98.83430775,67.4394855,742.3538171,242.2259973,45.41069669,,175.0698245,6724,1,0.283376429,0,None,low,DDoS Attack,178.108.87.194
16:58.8,Server_269,61.31714621,48.11950255,451.2924798,287.1565054,155.4316523,,171.3191122,772,2,0.343499766,0,Monitor,low,None,124.76.3.23
11:58.8,Server_412,20.25262455,74.28331382,159.6658749,410.3636485,461.6856467,,86.35011529,8882,5,0.56437523,0,Increase Resources,high,Memory Leak,246.26.210.127
06:58.8,Server_673,23.05088301,65.22714583,677.763682,126.4641246,399.9179003,,174.3421314,9560,1,0.374316567,0,Investigate Security Breach,low,None,92.77.241.203
01:58.8,Server_619,73.03054838,64.68192178,60.51179549,404.1433997,82.39599496,,102.9547782,726,1,0.086715334,0,Restart Service,low,Security Breach,162.251.131.19
56:58.8,Server_791,9.787790453,24.22575774,332.4255731,416.9376668,151.1968522,,171.4707683,572,0,0.518732413,0,Monitor,low,Memory Leak,145.155.158.186
51:58.8,Server_865,50.63244974,34.69542614,911.785915,427.1142416,376.0770804,,44.59050853,1344,5,0.481800772,0,Increase Resources,low,Memory Leak,41.11.221.231
46:58.8,Server_747,19.08081543,37.7203109,139.4655956,471.3692968,430.391217,,155.4374321,1186,4,0.243315522,0,Monitor,low,DDoS Attack,61.61.207.25
41:58.8,Server_18,46.15577034,81.77812204,529.2044534,478.7274023,78.74819021,,88.18554884,6960,1,0.454414301,0,None,low,CPU Spike,23.245.105.120
36:58.8,Server_754,76.2421551,78.63549664,805.3340609,62.88331634,302.3393963,,105.1805456,1559,2,0.280837943,0,Investigate Security Breach,high,Memory Leak,5.189.214.144
31:58.8,Server_117,48.58722818,29.00391195,909.2770152,440.0784027,225.1217109,,115.0501918,1683,5,0.061833524,0,Restart Service,high,CPU Spike,55.224.201.53
26:58.8,Server_798,20.52785535,10.23946606,581.8463812,424.2785741,248.0352948,,138.9790357,4540,5,0.470050407,0,Monitor,medium,None,44.202.2.222
21:58.8,Server_794,28.93291018,77.93946187,195.5223305,194.9286095,398.5388831,,30.12157465,7691,0,0.156261516,0,Restart Service,low,None,129.113.5.19
16:58.8,Server_144,39.91626092,43.93728699,943.8145479,348.7643553,300.6697451,,57.74270002,2764,0,0.041778651,0,Increase Resources,low,None,138.69.150.189
11:58.8,Server_717,11.60831243,25.88130105,761.7959035,464.0868761,282.9945283,,147.0752989,3230,1,0.060098244,0,None,high,CPU Spike,192.160.200.68
06:58.8,Server_551,60.51207543,16.1166027,425.8868397,54.75410694,196.2870563,,10.08236728,7363,5,0.490705484,0,Monitor,low,None,223.146.43.65
01:58.8,Server_929,62.71571017,6.217391806,313.1317042,183.714984,168.2241105,,81.58349649,7033,0,0.178730271,0,None,medium,None,167.3.5.66
56:58.8,Server_666,10.90443308,45.63431531,95.33066494,487.2640582,367.4101772,,72.23573273,8401,3,0.117210479,0,None,medium,None,130.66.188.48
51:58.8,Server_688,43.21957551,37.27756237,231.8596074,278.6097114,458.3195845,,104.0929527,9215,5,0.277269133,0,Monitor,high,Memory Leak,49.22.254.112
46:58.8,Server_961,44.33006487,71.16466432,788.7932102,54.96815841,22.49429825,,196.6846027,6529,5,0.793514771,1,Investigate Security Breach,low,Memory Leak,39.193.16.38
41:58.8,Server_753,36.71285901,97.78321606,153.1962506,480.9084453,243.3028826,,152.3767914,8396,0,0.005797672,0,Monitor,high,DDoS Attack,223.52.116.218
36:58.8,Server_422,57.98527533,24.64434886,172.941908,452.3424328,287.8061709,,192.0476081,6798,0,0.277074643,0,Restart Service,low,None,56.73.32.147
31:58.8,Server_898,37.86596156,28.08843334,236.1360668,405.151112,149.0063559,,53.93915064,2745,2,0.462193223,0,None,medium,None,245.138.149.105
26:58.8,Server_369,44.55888155,37.0437448,425.5746434,398.8501409,53.18917174,,140.5871357,6080,1,0.449030173,0,None,low,None,122.60.15.44
21:58.8,Server_646,80.76473701,49.26407531,229.6175883,248.1205885,92.52042499,,146.0239415,222,3,0.963494803,1,Restart Service,high,CPU Spike,185.115.140.17
16:58.8,Server_558,20.40038877,71.28137606,909.0883287,438.8711324,356.4984877,,193.7508438,9337,4,0.288239552,0,Investigate Security Breach,high,Memory Leak,139.229.42.3
11:58.8,Server_50,63.81589605,38.44299457,294.7725814,159.7888817,117.11523,,199.3239032,8444,3,0.783657466,1,Restart Service,medium,None,25.217.250.27
06:58.8,Server_678,53.03146816,14.89905158,923.5132318,185.702903,204.8075502,,119.7237923,3376,4,0.474236692,0,Restart Service,low,Memory Leak,220.248.83.85
01:58.8,Server_106,33.98180556,74.38245554,985.6958698,115.8471048,17.74768633,,79.97406437,621,5,0.938851559,1,Increase Resources,low,CPU Spike,44.162.82.107
56:58.8,Server_216,74.11579237,80.49095941,767.0631886,207.5330996,93.38812983,,153.0368106,7513,3,0.054798322,0,Restart Service,low,CPU Spike,2.26.225.149
51:58.8,Server_658,57.36289416,28.52662228,57.06520658,124.4882183,410.0131007,,74.8539147,4069,2,0.892310385,1,None,low,None,20.111.210.185
46:58.8,Server_923,50.34934506,17.99184316,278.0191117,176.5145219,267.9788715,,44.13463549,9809,0,0.235369843,0,None,medium,DDoS Attack,176.153.59.148
41:58.8,Server_425,68.4285849,55.14109989,303.9667431,348.2851209,57.94612056,,125.8972178,4374,4,0.373989189,0,Investigate Security Breach,low,Memory Leak,203.186.124.150
36:58.8,Server_72,81.21757926,24.78985858,565.616859,220.7491453,50.60410488,,145.1124063,8124,4,0.954948467,1,Increase Resources,medium,CPU Spike,15.234.219.220
31:58.8,Server_988,97.40353505,40.54552617,200.4740178,386.1531842,461.2037939,,85.86489526,7488,5,0.195524791,0,None,low,DDoS Attack,78.50.25.74
26:58.8,Server_842,64.788285,78.84931591,123.3543954,244.7111048,192.0850189,,199.7152063,518,4,0.209958605,0,None,high,None,200.146.251.40
21:58.8,Server_785,88.07179861,25.8626691,217.539855,78.21989098,385.6855495,,66.14455116,2814,1,0.644789799,0,Monitor,low,Memory Leak,234.188.128.134
16:58.8,Server_759,5.103696397,81.59462981,360.9843681,373.6273004,223.9743583,,54.36548044,1990,5,0.056734404,0,Monitor,low,None,78.133.3.99
11:58.8,Server_446,55.37239081,69.03189884,96.74947155,42.30558707,70.71257415,,148.4919738,8585,5,0.847604912,1,Monitor,low,Memory Leak,246.156.46.102
06:58.8,Server_925,25.39151713,25.87395706,235.5960217,471.7967935,267.3815987,,12.81157982,1718,5,0.625262053,0,Monitor,low,None,100.147.52.160
01:58.8,Server_186,13.94828342,55.0084371,209.1439677,422.0847549,58.67601377,,109.5568825,7821,0,0.87762079,1,Monitor,low,CPU Spike,108.205.33.175
56:58.8,Server_70,55.53724662,63.33672244,783.7413603,481.9159403,432.9179929,,82.74601029,8690,0,0.128150734,0,Investigate Security Breach,low,Security Breach,84.59.230.204
51:58.8,Server_974,75.94851808,24.02622359,211.0953018,131.8395215,34.1347459,,28.15263489,7728,2,0.2394663,0,Restart Service,high,None,58.234.172.61
46:58.8,Server_150,44.16588964,18.7701869,801.9625489,245.8006848,353.0233171,,80.40050232,2292,4,0.500227392,0,None,high,DDoS Attack,150.255.207.96
41:58.8,Server_246,68.66020769,55.46095377,532.7730444,104.5914675,488.9641365,,117.3630004,6615,5,0.445379306,0,Monitor,high,CPU Spike,183.180.217.157
36:58.8,Server_774,51.52332911,70.91491078,769.9614705,217.0088119,444.0270361,,112.7591206,8835,5,0.106840848,0,None,low,DDoS Attack,19.248.202.52
31:58.8,Server_538,46.52315727,49.18153981,477.8390604,129.4075447,454.1145712,,198.0237298,678,3,0.33916213,0,Monitor,high,DDoS Attack,30.87.229.67
26:58.8,Server_935,32.57438084,11.65372861,906.0024159,427.8562057,135.231986,,50.98300643,9188,0,0.912997196,1,None,low,Memory Leak,100.82.161.197
21:58.8,Server_652,41.34638388,92.89520714,312.6927483,69.57502137,239.1190896,,161.4612254,5725,1,0.574508398,0,None,low,None,140.178.198.98
16:58.8,Server_99,38.23058493,71.02171736,778.466509,120.2964416,123.4196361,,174.5532874,7197,1,0.977043996,1,Restart Service,low,DDoS Attack,192.96.50.119
11:58.8,Server_910,66.38778248,64.01364715,205.2490125,139.3988275,347.3647262,,25.07838503,3445,2,0.547457081,0,Increase Resources,high,None,99.23.76.12
06:58.8,Server_278,16.02175857,66.14456613,888.5122195,371.7129806,331.194288,,12.83215999,5023,3,0.064187678,0,Restart Service,low,CPU Spike,11.201.182.136
01:58.8,Server_563,13.80045503,42.86753209,77.0188526,318.8821078,155.2350222,,36.17710054,6106,4,0.273807438,0,Increase Resources,low,Memory Leak,156.142.177.212
56:58.8,Server_663,67.70123445,98.51804743,484.5643167,76.76969227,210.7205507,,24.16616512,4295,5,0.07706758,0,None,low,Memory Leak,139.35.104.208
51:58.8,Server_944,56.89831664,17.60452511,450.1953651,306.7660635,196.3998164,,183.7437442,6627,4,0.767194384,1,Restart Service,low,None,30.140.185.7
46:58.8,Server_455,45.86900919,75.21843086,642.6011508,424.751114,351.8029181,,24.5515154,6067,2,0.596574853,0,Increase Resources,high,Memory Leak,145.178.55.99
41:58.8,Server_104,19.48207402,44.98321623,468.8866916,231.5896477,19.19375669,,103.8726847,6988,3,0.962063777,1,Increase Resources,medium,Memory Leak,192.73.144.102
36:58.8,Server_946,44.04757563,88.70412452,609.5297384,309.7976966,463.3921638,,198.7872489,9386,2,0.208779279,0,Monitor,low,None,154.77.226.245
31:58.8,Server_601,80.02451752,73.13982105,868.6178052,270.6675365,79.16533288,,83.01352093,8654,2,0.668408622,0,Increase Resources,low,None,12.119.184.232
26:58.8,Server_653,89.5140174,58.41396122,184.9270986,185.3314746,164.4112079,,61.61562134,8179,0,0.782696564,1,Increase Resources,medium,None,38.57.155.250
21:58.8,Server_725,71.74477415,94.08089527,281.9399535,11.26076088,33.02558639,,182.2894108,8041,4,0.694728003,0,Restart Service,medium,DDoS Attack,13.208.13.224
16:58.8,Server_233,10.69165671,91.68211929,812.6789228,101.2841218,225.1920765,,101.8235602,9242,1,0.297662042,0,Monitor,low,CPU Spike,116.195.160.106
11:58.8,Server_394,68.68892878,9.971729615,266.6607764,474.1086876,371.3597379,,153.1610843,5926,4,0.095739988,0,Investigate Security Breach,low,Memory Leak,92.7.7.160
06:58.8,Server_501,27.89363101,23.29586444,910.3712962,183.7765321,394.3506273,,94.66509329,8128,5,0.664313924,0,Monitor,low,Security Breach,210.96.148.193
01:58.8,Server_695,34.94886809,69.22442557,563.7707799,155.5909465,187.2823109,,102.800135,8406,0,0.281420647,0,Restart Service,medium,CPU Spike,150.149.182.44
56:58.8,Server_251,23.60795476,92.57474552,127.7711132,310.8109926,197.1580268,,175.402992,1670,1,0.442000512,0,Monitor,low,CPU Spike,253.171.105.185
51:58.8,Server_521,78.69680011,45.88135024,69.62725407,452.8603031,176.4416002,,182.1106186,5808,1,0.184412388,0,Restart Service,high,None,41.218.138.209
46:58.8,Server_79,66.61720165,8.638998309,774.7593548,158.2064025,117.6802121,,54.52559044,1547,5,0.120235411,0,None,low,DDoS Attack,113.238.237.32
41:58.8,Server_52,63.12433019,66.1132397,863.5332904,119.3136793,360.1252058,,117.4669146,3879,2,0.492455388,0,Monitor,medium,Security Breach,166.169.151.47
36:58.8,Server_898,68.45739792,23.49526474,277.8713687,451.9616507,447.8526795,,191.285226,1951,5,0.879901972,1,Restart Service,high,CPU Spike,53.87.34.219
31:58.8,Server_921,27.49336483,57.47056467,278.7409089,389.018056,209.2438494,,187.2161322,1975,4,0.202249473,0,Investigate Security Breach,high,None,129.250.236.157
26:58.8,Server_781,47.24121936,41.54490957,956.396999,354.2717183,362.9963856,,179.2122763,9703,0,0.55636318,0,Monitor,low,CPU Spike,241.23.188.202
21:58.8,Server_226,65.15910355,58.01256871,673.3777798,283.0240306,249.6271301,,178.1456436,5035,3,0.070727806,0,Increase Resources,medium,DDoS Attack,161.57.171.185
16:58.8,Server_51,65.47643262,93.58145035,209.2334067,218.5213824,72.85044013,,190.3571045,9025,1,0.497594164,0,None,medium,CPU Spike,253.167.11.192
11:58.8,Server_186,80.22592696,51.15105609,476.1575943,322.5474254,260.782969,,176.9729315,1589,3,0.837662221,1,Restart Service,low,CPU Spike,121.185.95.78
06:58.8,Server_34,32.27487684,8.280238258,914.9143099,116.2853008,140.8822995,,120.8860283,6725,2,0.884152324,1,None,medium,None,191.227.227.115
01:58.8,Server_803,78.18193156,60.1872087,640.1154856,410.5039743,337.9173486,,181.1922179,3242,4,0.915849333,1,Investigate Security Breach,medium,Memory Leak,32.4.95.66
56:58.8,Server_742,46.81752566,35.94582537,437.0961198,214.0338498,230.106118,,102.8974078,5080,2,0.876175085,1,Increase Resources,low,CPU Spike,170.172.152.26
51:58.8,Server_131,68.66640575,78.92281402,193.481825,379.8226573,341.8183603,,31.33629631,9584,3,0.866109124,1,None,low,Memory Leak,229.108.147.79
46:58.8,Server_632,48.29334111,49.64320468,739.7017521,407.7251424,245.8163529,,74.66087296,1747,2,0.795828748,1,Monitor,low,Security Breach,190.182.73.108
41:58.8,Server_443,95.11796613,75.43022009,312.5447447,46.9111409,382.9990727,,59.02743996,9621,4,0.707835657,1,None,low,Memory Leak,4.54.77.41
36:58.8,Server_838,22.03371515,91.33799456,587.6151717,340.9705283,498.6517148,,31.58606108,1417,4,0.738978156,1,Monitor,medium,DDoS Attack,89.35.170.43
31:58.8,Server_759,69.12548342,39.41602917,620.1331902,158.3485457,431.5272826,,131.7633667,6069,5,0.469185918,0,None,low,None,72.146.110.21
26:58.8,Server_432,59.77082507,98.99090168,577.6770078,185.8096426,356.5296632,,47.27821281,1561,2,0.693001651,0,None,low,Security Breach,38.221.0.148
21:58.8,Server_704,21.40944889,19.23222226,284.168152,369.3856128,130.2229778,,45.28011635,1873,4,0.429588057,0,None,low,None,8.80.24.69
16:58.8,Server_497,11.2706019,66.17350978,722.8608645,479.1250737,289.1523324,,67.80059956,3710,1,0.64331471,0,None,low,None,104.123.60.181
11:58.8,Server_403,80.91871695,8.302922297,587.7475054,403.7954001,320.3701351,,56.12116063,1075,4,0.881966092,1,Investigate Security Breach,low,Memory Leak,74.169.64.193
06:58.8,Server_323,19.9578767,25.24038326,433.4987835,152.9314941,368.9000972,,114.6323714,8218,4,0.102085787,0,Monitor,medium,DDoS Attack,157.210.149.174
01:58.8,Server_210,22.71813486,65.20896619,99.52430994,356.8458214,104.8907977,,12.96381233,3152,3,0.453984008,0,Monitor,high,Memory Leak,8.223.155.127
56:58.8,Server_615,97.95125128,9.388215258,364.7006061,170.5995548,263.2847752,,93.95435045,6200,1,0.459282882,0,Monitor,low,CPU Spike,199.206.150.91
51:58.8,Server_329,73.13978089,14.6697731,384.8251325,225.4006954,236.6025081,,135.1457153,4658,0,0.029306625,0,Increase Resources,high,CPU Spike,34.29.48.99
46:58.8,Server_372,28.79624995,32.64600652,801.605197,70.29621479,138.7267286,,45.68407109,3146,5,0.470436584,0,None,low,Memory Leak,204.52.40.231
41:58.8,Server_460,61.14015121,59.68552792,537.774714,418.8023279,274.0959836,,38.47921074,5573,5,0.594946126,0,None,low,DDoS Attack,108.137.143.200
36:58.8,Server_133,55.74062465,6.518342762,935.5129215,326.9805314,455.4373846,,182.1063705,1294,4,0.456446853,0,Increase Resources,low,CPU Spike,13.229.38.220
31:58.8,Server_835,85.22496041,50.82365447,763.1933778,432.8537192,386.838008,,165.8115755,509,2,0.544200453,0,None,medium,Security Breach,83.161.19.236
26:58.8,Server_651,74.28547104,64.44565613,561.1044163,119.518739,283.3625129,,58.55490573,4446,2,0.61521276,0,None,medium,DDoS Attack,174.5.83.178
21:58.8,Server_121,84.01350692,43.23966494,210.4415153,73.37160085,367.5563107,,168.6362416,3225,5,0.68798619,0,Investigate Security Breach,low,CPU Spike,189.125.90.86
16:58.8,Server_606,25.09312586,11.42578171,259.9815416,409.5729249,396.5538212,,178.3735108,2235,2,0.62145833,0,Investigate Security Breach,low,None,243.218.171.49
11:58.8,Server_452,65.82082441,63.03309034,202.0753991,440.6985607,364.2487793,,31.781641,9376,0,0.709198306,1,Investigate Security Breach,low,None,25.225.224.135
